price,location,bed,bath,carport,surface_area,building_area
350000000.0,"Pandak, Bantul",2.0,1.0,1.0,81,45
325000000.0,"Pandak, Bantul",2.0,1.0,1.0,74,50
1600000000.0,"Kasihan, Bantul",4.0,2.0,1.0,109,190
1940000000.0,"Mlati, Sleman",3.0,3.0,1.0,138,102
250000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
595000000.0,"Banguntapan, Bantul",3.0,1.0,2.0,93,60
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
385000000.0,"Kasihan, Bantul",2.0,1.0,1.0,107,36
155000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
610000000.0,"Sleman, Sleman",3.0,1.0,1.0,167,130
385000000.0,"Kasihan, Bantul",2.0,1.0,1.0,107,36
645000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
200000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
3550000000.0,"Mlati, Sleman",5.0,5.0,1.0,334,135
645000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
1100000000.0,"Ngaglik, Sleman",2.0,2.0,1.0,112,85
395000000.0,"Prambanan, Sleman",2.0,1.0,1.0,75,45
370000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,94,36
255000000.0,"Sentolo, Kulon Progo",2.0,1.0,0.0,71,36
2500000000.0,"Ngaglik, Sleman",0.0,0.0,0.0,450,200
395000000.0,"Prambanan, Sleman",2.0,1.0,1.0,75,45
615000000.0,"Sleman, Sleman",3.0,1.0,1.0,167,130
600000000.0,"Kalasan, Sleman",2.0,2.0,1.0,120,53
600000000.0,"Kalasan, Sleman",2.0,2.0,1.0,120,53
6000000000.0,"Pakem, Sleman",3.0,5.0,15.0,4222,450
700000000.0,"Purwomartani   , Sleman",3.0,1.0,1.0,108,85
700000000.0,"Kalasan, Sleman",3.0,1.0,1.0,108,85
500000000.0,"Kalasan, Sleman",2.0,2.0,1.0,112,48
550000000.0,"Kalasan, Sleman",2.0,1.0,1.0,102,45
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
2700000000.0,"Ngaglik, Sleman",3.0,4.0,1.0,110,160
2990000000.0,"Ngaglik, Sleman",4.0,4.0,1.0,200,210
3200000000.0,"Ngaglik, Sleman",4.0,4.0,2.0,204,200
155000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
200000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
445000000.0,"Piyungan, Bantul",3.0,2.0,1.0,83,50
162000000.0,"Bambanglipuro, Bantul",2.0,1.0,1.0,60,30
299000000.0,"Jetis, Bantul",2.0,1.0,1.0,66,36
3500000000.0,"Depok, Sleman",5.0,4.0,4.0,430,350
3500000000.0,"Depok, Sleman",5.0,4.0,4.0,430,350
645000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
5500000000.0,"Ngaglik, Sleman",4.0,5.0,2.0,193,300
6500000000.0,"Pakem, Sleman",8.0,5.0,0.0,2367,1000
4500000000.0,"Depok, Sleman",0.0,0.0,0.0,282,500
4700000000.0,"Ngaglik, Sleman",4.0,3.0,1.0,334,250
550000000.0,"Kasihan, Bantul",3.0,2.0,1.0,95,70
3500000000.0,"Ngaglik, Sleman",5.0,3.0,2.0,430,530
765000000.0,"Kalasan, Sleman",3.0,2.0,1.0,118,80
1470000000.0,"Depok, Sleman",4.0,3.0,1.0,178,131
730000000.0,"Kalasan, Sleman",3.0,2.0,1.0,100,80
1490000000.0,"Depok, Sleman",4.0,3.0,1.0,126,170
498000000.0,"Godean, Sleman",3.0,2.0,1.0,90,65
775000000.0,"Depok, Sleman",3.0,2.0,1.0,145,80
1750000000.0,"Ngaglik, Sleman",0.0,0.0,0.0,162,160
1470000000.0,"Depok, Sleman",4.0,4.0,2.0,178,131
835000000.0,"Depok, Sleman",3.0,1.0,1.0,93,75
2500000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,123,200
2750000000.0,"Depok, Sleman",4.0,4.0,1.0,150,190
3090000000.0,"Gamping, Sleman",4.0,3.0,1.0,279,299
2200000000.0,"Condong Catur, Sleman",3.0,3.0,2.0,139,125
850000000.0,"Ngaglik, Sleman",3.0,1.0,1.0,99,70
700000000.0,"Purwomartani   , Sleman",3.0,1.0,1.0,108,85
4000000000.0,"Ngaglik, Sleman",4.0,3.0,1.0,184,300
645000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
1150000000.0,"Wirobrajan, Yogyakarta",2.0,1.0,1.0,93,65
1500000000.0,"Banguntapan, Bantul",10.0,10.0,1.0,100,150
3900000000.0,"Mlati, Sleman",11.0,11.0,7.0,321,450
5950000000.0,"Mlati, Sleman",6.0,4.0,2.0,355,376
450000000.0,"Kasihan, Bantul",5.0,2.0,1.0,72,70
990000000.0,"Gamping, Sleman",3.0,2.0,1.0,120,120
897000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,107,91
5950000000.0,"Mlati, Sleman",6.0,4.0,2.0,355,376
5500000000.0,"Ngaglik, Sleman",4.0,4.0,1.0,193,300
700000000.0,"Kalasan, Sleman",3.0,1.0,1.0,108,85
700000000.0,"Kalasan, Sleman",3.0,1.0,1.0,108,85
835000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,102,65
4000000000.0,"Ngaglik, Sleman",0.0,0.0,0.0,203,280
1650000000.0,"Kotagede, Yogyakarta",3.0,2.0,1.0,301,250
1450000000.0,"Maguwoharjo, Yogyakarta",5.0,3.0,2.0,125,156
550000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,100,50
7800000000.0,"Kaliurang, Sleman",5.0,4.0,2.0,400,440
835000000.0,"Condong Catur, Sleman",3.0,1.0,1.0,95,75
410000000.0,"Sedayu, Bantul",2.0,1.0,1.0,88,50
689000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,120,75
1170000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,115,90
765000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,145,85
730000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,100,80
1970000000.0,"Maguwoharjo, Yogyakarta",5.0,6.0,3.0,166,180
1940000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,2.0,150,110
1380000000.0,"Kalasan, Sleman",3.0,2.0,2.0,107,100
875000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,107,5070
585000000.0,"Sleman, Sleman",3.0,2.0,1.0,81,81
825000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,120,80
1600000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,122,200
760000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,107,100
685000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,98,75
1850000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,116,115
4000000000.0,"Ngaglik, Sleman",0.0,0.0,0.0,203,280
475000000.0,"Godean, Sleman",2.0,1.0,1.0,90,50
5950000000.0,"Ngaglik, Sleman",6.0,3.0,2.0,355,376
275000000.0,"Kulonprogo, Kulon Progo",2.0,1.0,1.0,71,36
550000000.0,"Cebongan, Sleman",2.0,1.0,0.0,125,45
275000000.0,"Sentolo, Kulon Progo",2.0,1.0,1.0,71,36
3900000000.0,"Caturtunggal, Sleman",11.0,11.0,2.0,321,450
910000000.0,"Sleman, Sleman",4.0,2.0,0.0,106,160
8000000000.0,"Ngaglik, Sleman",7.0,6.0,0.0,400,440
4650000000.0,"Ngaglik, Sleman",5.0,4.0,0.0,180,220
4400000000.0,"Umbulharjo, Yogyakarta",7.0,5.0,0.0,525,550
2500000000.0,"Kraton, Yogyakarta",6.0,3.0,0.0,393,200
2400000000.0,"Ngaglik, Sleman",3.0,2.0,0.0,238,75
1900000000.0,"Wirobrajan, Yogyakarta",5.0,1.0,0.0,250,210
1300000000.0,"Umbulharjo, Yogyakarta",2.0,2.0,0.0,134,80
1300000000.0,"Depok, Sleman",4.0,3.0,0.0,144,200
850000000.0,"Sleman, Sleman",2.0,1.0,0.0,105,50
890000000.0,"Kotagede, Yogyakarta",3.0,2.0,1.0,85,70
270000000.0,"Kalasan, Sleman",2.0,1.0,1.0,61,30
699000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,99,60
555000000.0,"Sleman, Sleman",3.0,2.0,2.0,105,65
680000000.0,"Kalasan, Sleman",3.0,1.0,1.0,97,65
950000000.0,"Kotagede, Yogyakarta",4.0,4.0,1.0,90,62
5300000000.0,"Gedong Tengen, Yogyakarta",7.0,4.0,1.0,369,262
675000000.0,"Bantul, Yogyakarta",2.0,1.0,1.0,85,45
765000000.0,"Kalasan, Sleman",3.0,2.0,0.0,118,80
756000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,104,60
1940000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,2.0,150,110
519000000.0,"Sayegan, Sleman",2.0,1.0,1.0,90,50
945000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,137,100
3800000000.0,"Condong Catur, Sleman",13.0,11.0,6.0,235,465
2280000000.0,"Gamping, Sleman",4.0,3.0,2.0,182,135
495000000.0,"Berbah, Sleman",2.0,1.0,1.0,45,85
2980000000.0,"Sleman, Sleman",11.0,11.0,1.0,179,211
475000000.0,"Sewon, Bantul",2.0,1.0,1.0,80,45
1600000000.0,"Sleman, Yogyakarta",4.0,4.0,1.0,530,130
2880000000.0,"Sleman, Sleman",11.0,11.0,1.0,208,207
2880000000.0,"Sleman, Sleman",11.0,11.0,1.0,208,207
2000000000.0,"Maguwoharjo, Yogyakarta",6.0,5.0,2.0,254,300
999000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,1.0,103,100
1270000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,91,100
645000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
260000000.0,"Sentolo, Kulon Progo",2.0,1.0,2.0,72,36
1270000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,91,100
1270000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,91,103
1270000000.0,"Banguntapan, Bantul",3.0,3.0,1.0,91,100
255000000.0,"Gamping, Sleman",2.0,1.0,1.0,71,36
2109999999.9999998,"Mlati, Sleman",3.0,2.0,1.0,110,107
3870000000.0,"Mlati, Sleman",3.0,3.0,2.0,204,142
3230000000.0,"Mlati, Sleman",3.0,3.0,2.0,153,135
3500000000.0,"Kraton, Yogyakarta",6.0,5.0,1.0,220,250
3500000000.0,"Tegalrejo, Yogyakarta",2.0,3.0,1.0,302,302
3100000000.0,"Ngaglik, Sleman",7.0,7.0,2.0,335,191
775000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,136,90
450000000.0,"Godean, Sleman",2.0,1.0,1.0,82,50
825000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,163,90
1450000000.0,"Depok, Sleman",3.0,3.0,1.0,110,129
885000000.0,"Ngaglik, Sleman",4.0,2.0,2.0,142,110
2300000000.0,"Mlati, Sleman",4.0,3.0,0.0,130,220
1820000000.0,"Wirobrajan, Yogyakarta",3.0,2.0,1.0,140,158
775000000.0,"Gamping, Sleman",2.0,2.0,1.0,118,100
690000000.0,"Bantul, Bantul",3.0,2.0,2.0,78,60
260000000.0,"Sentolo, Kulon Progo",2.0,1.0,2.0,72,36
1650000000.0,"Ngemplak, Sleman",3.0,3.0,1.0,130,130
255000000.0,"Berbah, Sleman",1.0,2.0,1.0,62,40
2300000000.0,"Mlati, Sleman",4.0,3.0,0.0,130,220
4200000000.0,"Mlati, Sleman",3.0,4.0,0.0,564,190
2300000000.0,"Mlati, Sleman",4.0,3.0,0.0,120,220
357000000.0,"Berbah, Sleman",2.0,1.0,1.0,132,36
470000000.0,"Kasihan, Bantul",2.0,1.0,1.0,120,40
270000000.0,"Maguwoharjo, Yogyakarta",2.0,1.0,1.0,61,30
280000000.0,"Condong Catur, Sleman",2.0,1.0,1.0,80,32
700000000.0,"Kalasan, Sleman",3.0,1.0,1.0,108,85
490000000.0,"Sedayu, Bantul",2.0,1.0,1.0,84,45
490000000.0,"Sedayu, Bantul",2.0,1.0,1.0,84,45
897000000.0,"Depok, Sleman",3.0,2.0,1.0,107,91
765000000.0,"Purwomartani   , Sleman",3.0,1.0,2.0,118,80
475000000.0,"Banguntapan, Bantul",2.0,1.0,0.0,73,60
470000000.0,"Berbah, Sleman",2.0,1.0,1.0,90,53
1000000000.0,"Depok, Sleman",3.0,4.0,2.0,135,180
260000000.0,"Sentolo, Kulon Progo",2.0,1.0,2.0,72,36
275000000.0,"Sedayu, Bantul",2.0,1.0,0.0,129,50
407000000.0,"Sleman, Sleman",2.0,1.0,1.0,108,42
407000000.0,"Sleman, Sleman",2.0,1.0,1.0,108,42
1100000000.0,"Ngemplak, Sleman",2.0,1.0,0.0,165,100
235000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,73,30
1500000000.0,"Sleman, Yogyakarta",6.0,4.0,0.0,138,138
4200000000.0,"Kalasan, Sleman",8.0,4.0,0.0,1100,500
875000000.0,"Depok, Sleman",5.0,3.0,1.0,91,95
875000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,85,70
875000000.0,"Umbulharjo, Yogyakarta",3.0,1.0,1.0,90,64
680000000.0,"Ngaglik, Sleman",2.0,2.0,2.0,91,51
845000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,164,90
2109999999.9999998,"Sleman, Yogyakarta",3.0,2.0,1.0,110,107
3870000000.0,"Sleman, Yogyakarta",3.0,3.0,2.0,204,142
3230000000.0,"Sleman, Yogyakarta",3.0,3.0,2.0,153,135
410000000.0,"Sedayu, Bantul",2.0,1.0,1.0,88,50
235000000.0,"Umbulharjo, Yogyakarta",2.0,1.0,1.0,73,30
440000000.0,"Jetis, Bantul",2.0,1.0,1.0,88,50
1170000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,115,90
3000000000.0,"Danurejan, Yogyakarta",12.0,5.0,1.0,459,226
670000000.0,"Depok, Sleman",3.0,2.0,1.0,136,80
2000000000.0,"Kalasan, Sleman",3.0,3.0,0.0,125,180
550000000.0,"Kalasan, Sleman",3.0,1.0,3.0,60,101
1250000000.0,"Kaliurang, Sleman",3.0,2.0,2.0,180,90
559000000.0,"Berbah, Sleman",2.0,1.0,1.0,84,46
550000000.0,"Sewon, Bantul",2.0,1.0,1.0,85,45
1950000000.0,"Ngemplak, Sleman",0.0,0.0,0.0,116,115
550000000.0,"Sewon, Bantul",2.0,1.0,1.0,85,45
675000000.0,"Banguntapan, Bantul",2.0,2.0,1.0,82,160
1600000000.0,"Banguntapan, Bantul",3.0,3.0,1.0,92,97
999000000.0,"Depok, Sleman",3.0,3.0,1.0,103,100
350000000.0,"Pandak, Bantul",2.0,1.0,1.0,81,45
450000000.0,"Jetis, Bantul",2.0,1.0,1.0,75,50
200000000.0,"Moyudan, Sleman",2.0,1.0,1.0,60,30
485000000.0,"Jetis, Bantul",2.0,1.0,1.0,75,50
640000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,91,50
485000000.0,"Jetis, Bantul",2.0,1.0,1.0,75,50
5120000000.0,"Banguntapan, Bantul",7.0,5.0,0.0,569,241
849000000.0,"Mlati, Sleman",3.0,2.0,1.0,111,60
415000000.0,"Kasihan, Bantul",2.0,1.0,1.0,77,45
415000000.0,"Kasihan, Bantul",2.0,1.0,1.0,77,45
1400000000.0,"Prambanan, Sleman",4.0,4.0,1.0,428,140
545000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,85,45
545000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,85,45
5280000000.0,"Mlati, Sleman",4.0,4.0,2.0,268,178
698000000.0,"Kalasan, Sleman",2.0,1.0,1.0,106,55
698000000.0,"Kalasan, Sleman",2.0,1.0,1.0,106,55
650000000.0,"Godean, Sleman",3.0,1.0,0.0,100,10
720000000.0,"Kalasan, Sleman",3.0,2.0,1.0,87,80
720000000.0,"Kalasan, Sleman",3.0,2.0,1.0,87,80
850000000.0,"Berbah, Sleman",2.0,1.0,0.0,125,52
350000000.0,"Moyudan, Sleman",2.0,1.0,1.0,104,50
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
9000000000.0,"Banguntapan, Bantul",31.0,31.0,0.0,547,900
1420000000.0,"Godean, Sleman",5.0,4.0,0.0,144,250
560000000.0,"Imogiri, Yogyakarta",3.0,1.0,1.0,82,45
1500000000.0,"Kalasan, Sleman",5.0,3.0,1.0,158,220
450000000.0,"Kasihan, Bantul",2.0,2.0,1.0,54,103
480000000.0,"Gamping, Sleman",2.0,1.0,1.0,108,42
2500000000.0,"Depok, Sleman",5.0,3.0,1.0,123,200
2530000000.0,"Kalasan, Sleman",5.0,4.0,0.0,178,130
575000000.0,"Kalasan, Sleman",2.0,2.0,1.0,100,80
756000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,110,70
730000000.0,"Kalasan, Sleman",3.0,2.0,1.0,100,80
765000000.0,"Depok, Sleman",3.0,2.0,0.0,103,70
2000000000.0,"Kasihan, Bantul",3.0,2.0,0.0,120,100
650000000.0,"Depok, Sleman",3.0,2.0,1.0,75,70
580000000.0,"Kotagede, Yogyakarta",2.0,1.0,1.0,66,45
961000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,107,80
800000000.0,"Sewon, Bantul",3.0,2.0,1.0,154,60
756000000.0,"Mlati, Sleman",3.0,1.0,2.0,95,57
775000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,113,85
689000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,120,75
875000000.0,"Umbulharjo, Yogyakarta",4.0,2.0,1.0,122,110
880000000.0,"Condong Catur, Sleman",3.0,2.0,1.0,104,100
775000000.0,"Umbulharjo, Yogyakarta",2.0,1.0,1.0,80,50
449000000.0,"Sedayu, Bantul",2.0,1.0,1.0,82,45
1350000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,100,90
1150000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,130,90
1400000000.0,"Ngaglik, Sleman",8.0,4.0,2.0,90,90
4500000000.0,"Gondokusuman, Yogyakarta",15.0,5.0,8.0,495,495
4500000000.0,"Kasihan, Bantul",5.0,4.0,8.0,535,430
14000000000.0,"Ngaglik, Sleman",7.0,6.0,4.0,970,600
550000000.0,"Kasihan, Bantul",3.0,2.0,1.0,88,45
450000000.0,"Sedayu, Bantul",2.0,1.0,1.0,81,36
580000000.0,"Sewon, Bantul",3.0,2.0,1.0,126,75
1850000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,116,115
2530000000.0,"Mlati, Sleman",5.0,4.0,0.0,178,130
2200000000.0,"Condong Catur, Sleman",3.0,3.0,1.0,135,125
1950000000.0,"Depok, Sleman",3.0,3.0,1.0,128,188
445000000.0,"Piyungan, Bantul",3.0,2.0,1.0,83,50
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
799000000.0,"Mlati, Sleman",3.0,2.0,1.0,111,60
1950000000.0,"Depok, Sleman",3.0,3.0,1.0,128,118
1790000000.0,"Depok, Sleman",4.0,3.0,1.0,119,160
1950000000.0,"Depok, Sleman",3.0,3.0,1.0,128,188
2500000000.0,"Depok, Sleman",4.0,3.0,1.0,123,200
1500000000.0,"Ngemplak, Sleman",5.0,4.0,1.0,121,170
1500000000.0,"Gamping, Sleman",3.0,2.0,1.0,112,80
765000000.0,"Depok, Sleman",3.0,2.0,1.0,120,82
2300000000.0,"Ngaglik, Sleman",10.0,11.0,1.0,121,162
850000000.0,"Gamping, Sleman",3.0,2.0,1.0,98,100
1500000000.0,"Ngemplak, Sleman",5.0,4.0,1.0,121,170
594000000.0,"Sleman, Yogyakarta",2.0,1.0,1.0,79,40
1500000000.0,"Gamping, Sleman",3.0,2.0,1.0,112,80
454000000.0,"Kasihan, Bantul",2.0,1.0,2.0,112,40
1400000000.0,"Depok, Sleman",3.0,2.0,1.0,174,150
1350000000.0,"Sleman, Sleman",3.0,1.0,0.0,103,100
1100000000.0,"Bantul, Yogyakarta",3.0,2.0,1.0,160,150
260000000.0,"Sentolo, Kulon Progo",2.0,1.0,2.0,72,36
1350000000.0,"Sleman, Sleman",3.0,2.0,1.0,103,100
645000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,93,60
594000000.0,"Sleman, Sleman",2.0,1.0,1.0,79,40
1850000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,2.0,150,110
910000000.0,"Sleman, Sleman",4.0,2.0,0.0,106,160
1500000000.0,"Gamping, Sleman",3.0,2.0,0.0,135,75
1300000000.0,"Gamping, Sleman",2.0,1.0,0.0,135,130
1350000000.0,"Depok, Sleman",5.0,3.0,0.0,99,198
1500000000.0,"Mlati, Sleman",5.0,4.0,0.0,132,250
1300000000.0,"Ngaglik, Sleman",5.0,3.0,0.0,122,170
1250000000.0,"Ngaglik, Sleman",3.0,2.0,0.0,133,120
1300000000.0,"Depok, Sleman",5.0,2.0,0.0,170,200
1400000000.0,"Depok, Sleman",3.0,2.0,0.0,113,120
1300000000.0,"Mantrijeron, Yogyakarta",5.0,3.0,0.0,150,220
1100000000.0,"Gamping, Sleman",2.0,1.0,0.0,150,66
1290000000.0,"Ngaglik, Sleman",4.0,3.0,0.0,109,100
850000000.0,"Ngaglik, Sleman",2.0,1.0,0.0,265,150
260000000.0,"Sentolo, Kulon Progo",2.0,1.0,0.0,72,36
270000000.0,"Kalasan, Sleman",2.0,1.0,1.0,61,30
6800000000.0,"Gondokusuman, Yogyakarta",8.0,5.0,1.0,447,350
1100000000.0,"Pogung, Yogyakarta",3.0,1.0,2.0,110,85
500000000.0,"Kasihan, Bantul",2.0,1.0,1.0,88,55
1300000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,140,114
675000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,65
675000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,65
1950000000.0,"Condong Catur, Sleman",3.0,3.0,1.0,128,188
675000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,65
520000000.0,"Sleman, Sleman",2.0,1.0,1.0,90,50
889000000.0,"Kotagede, Yogyakarta",3.0,2.0,1.0,85,70
650000000.0,"Sedayu, Bantul",2.0,1.0,1.0,108,45
1970000000.0,"Maguwoharjo, Yogyakarta",5.0,6.0,4.0,166,180
675000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,65
1970000000.0,"Depok, Sleman",5.0,6.0,4.0,166,150
1970000000.0,"Depok, Sleman",5.0,6.0,4.0,166,150
1970000000.0,"Depok, Sleman",5.0,6.0,0.0,166,150
1970000000.0,"Depok, Sleman",5.0,6.0,4.0,166,150
450000000.0,"Sayegan, Sleman",2.0,1.0,1.0,83,50
674000000.0,"Sleman, Sleman",3.0,2.0,2.0,125,65
1450000000.0,"Depok, Sleman",3.0,3.0,1.0,110,129
2200000000.0,"Nanggulan, Kulon Progo",4.0,3.0,0.0,1045,55
450000000.0,"Godean, Sleman",2.0,1.0,1.0,83,50
825000000.0,"Ngemplak, Sleman",3.0,2.0,0.0,163,90
2800000000.0,"Mlati, Sleman",5.0,4.0,1.0,181,197
1250000000.0,"Banguntapan, Bantul",4.0,3.0,2.0,99,105
2200000000.0,"Sleman, Sleman",10.0,10.0,1.0,230,190
2990000000.0,"Mlati, Sleman",4.0,4.0,1.0,110,146
399000000.0,"Sedayu, Bantul",2.0,1.0,1.0,83,45
399000000.0,"Sedayu, Bantul",2.0,1.0,1.0,83,45
725000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,114,71
558000000.0,"Sedayu, Bantul",3.0,2.0,1.0,73,48
1450000000.0,"Godean, Sleman",3.0,3.0,1.0,100,100
558000000.0,"Sedayu, Bantul",3.0,2.0,1.0,73,48
735000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,1.0,105,70
2130000000.0,"Mlati, Sleman",3.0,2.0,1.0,111,107
4490000000.0,"Mlati, Sleman",3.0,3.0,2.0,260,142
3370000000.0,"Mlati, Sleman",3.0,3.0,2.0,166,135
698000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,120,75
2240000000.0,"Ngaglik, Sleman",10.0,10.0,2.0,230,190
1850000000.0,"Condong Catur, Sleman",5.0,3.0,0.0,122,180
950000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,141,150
255000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,73,36
747000000.0,"Sleman, Yogyakarta",3.0,2.0,1.0,62,119
667000000.0,"Kalasan, Sleman",2.0,1.0,0.0,100,47
1770000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,157,189
850000000.0,"Sleman, Yogyakarta",3.0,2.0,1.0,107,70
884000000.0,"Maguwoharjo, Yogyakarta",4.0,2.0,2.0,142,110
130000000.0,"Ngaglik, Sleman",6.0,2.0,0.0,320,140
775000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,113,85
775000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,113,85
2200000000.0,"Condong Catur, Sleman",3.0,3.0,2.0,139,125
2210000000.0,"Sleman, Sleman",10.0,10.0,0.0,230,190
1380000000.0,"Sleman, Sleman",3.0,2.0,1.0,107,100
1920000000.0,"Kalasan, Sleman",3.0,3.0,2.0,150,110
1310000000.0,"Mlati, Sleman",4.0,2.0,1.0,101,110
328000000.0,"Sentolo, Kulon Progo",2.0,1.0,0.0,71,36
756000000.0,"Ngaglik, Sleman",3.0,1.0,2.0,104,60
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
775000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,113,85
2500000000.0,"Depok, Sleman",4.0,3.0,1.0,123,200
950000000.0,"Nologaten, Yogyakarta",4.0,4.0,1.0,90,62
2500000000.0,"Depok, Sleman",4.0,3.0,1.0,123,200
2100000000.0,"Maguwoharjo, Yogyakarta",3.0,3.0,1.0,120,185
550000000.0,"Depok, Sleman",3.0,1.0,0.0,104,100
3800000000.0,"Condong Catur, Sleman",13.0,12.0,1.0,235,465
715000000.0,"Kasihan, Bantul",2.0,2.0,1.0,92,55
715000000.0,"Kasihan, Bantul",2.0,2.0,1.0,92,55
4950000000.0,"Banguntapan, Bantul",5.0,6.0,5.0,748,770
1600000000.0,"Gamping, Sleman",5.0,4.0,2.0,143,200
556000000.0,"Berbah, Sleman",2.0,1.0,1.0,84,46
920000000.0,"Banguntapan, Bantul",3.0,3.0,1.0,107,121
1650000000.0,"Depok, Sleman",3.0,3.0,2.0,130,130
1480000000.0,"Sleman, Sleman",3.0,2.0,1.0,125,100
2360000000.0,"Mlati, Sleman",4.0,3.0,1.0,141,120
920000000.0,"Banguntapan, Bantul",3.0,3.0,1.0,107,121
475000000.0,"Sewon, Bantul",2.0,1.0,1.0,80,45
3900000000.0,"Pakem, Sleman",4.0,4.0,3.0,450,330
260000000.0,"Prambanan, Sleman",2.0,1.0,1.0,70,32
335000000.0,"Kasihan, Bantul",2.0,1.0,1.0,75,45
890000000.0,"Kotagede, Yogyakarta",3.0,2.0,1.0,85,70
470000000.0,"Berbah, Sleman",2.0,1.0,1.0,90,53
470000000.0,"Berbah, Sleman",2.0,1.0,1.0,90,53
1950000000.0,"Depok, Sleman",3.0,3.0,1.0,128,188
775000000.0,"Gamping, Sleman",3.0,2.0,2.0,80,78
885000000.0,"Ngemplak, Sleman",4.0,2.0,2.0,145,110
885000000.0,"Ngemplak, Sleman",4.0,2.0,2.0,142,110
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
757000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,95,60
2500000000.0,"Depok, Sleman",4.0,3.0,1.0,123,200
5300000000.0,"Gedong Tengen, Yogyakarta",7.0,4.0,0.0,369,262
